Date,Futures_Price,ETF_Price,Futures_Return,ETF_Return
2025-09-08 00:00:00-04:00,6506.0,647.0361328125,0.002503948534227085,0.002456628855379561
2025-09-09 00:00:00-04:00,6521.75,648.531982421875,0.0024208422994158596,0.002311848648811843
2025-09-10 00:00:00-04:00,6539.75,650.4067993164062,0.0027599954000077087,0.00289086266421279
2025-09-11 00:00:00-04:00,6592.5,655.8118286132812,0.00806605757100809,0.00831022877152554
2025-09-12 00:00:00-04:00,6588.25,655.5924072265625,-0.0006446719757300379,-0.0003345797943027362
2025-09-15 00:00:00-04:00,6621.5,659.0827026367188,0.005046863734679219,0.005323880160421179
2025-09-16 00:00:00-04:00,6610.75,658.1752319335938,-0.0016234992071283427,-0.0013768692449287467
2025-09-17 00:00:00-04:00,6601.25,657.3575439453125,-0.0014370532844231176,-0.0012423560605266948
2025-09-18 00:00:00-04:00,6635.0,660.4290161132812,0.005112668055292646,0.004672452908252023
2025-09-19 00:00:00-04:00,6658.77001953125,663.7000122070312,0.0035825198992087692,0.004952835223685836
2025-09-22 00:00:00-04:00,6752.5,666.8400268554688,0.014076170252738107,0.004731075170536503
2025-09-23 00:00:00-04:00,6715.0,663.2100219726562,-0.005553498704183646,-0.005443591771073009
